Label,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,ASM0,ASM45,ASM90,ASM135
nocorrosion,1.38575368,1.74314494,1.523606,1.6797078,0.52086397,0.54597463,0.55304841,0.55940023,0.80475809,0.80701346,0.79574262,0.79999076,0.34441331,0.34253242,0.343649,0.34168326,0.97996485,0.97479294,0.97798266,0.97573267,0.11862053,0.11732846,0.11809464,0.11674745
nocorrosion,3.29989277,4.81217993,2.47545956,4.66563629,0.63595282,0.83404844,0.5557598,0.80662822,0.81184983,0.77262134,0.82387546,0.77817432,0.28432025,0.27224806,0.28849344,0.2727789,0.92685618,0.89358836,0.9451721,0.89682116,0.080838,0.07411901,0.08322846,0.07440833
nocorrosion,0.49946385,1.03681661,0.87542892,1.17650135,0.34296875,0.57643983,0.49175858,0.60370627,0.84266384,0.75331527,0.78868642,0.74761663,0.27773425,0.2387258,0.2551186,0.23665479,0.95343978,0.90350809,0.91848533,0.8905065,0.07713631,0.05699001,0.0650855,0.05600549
nocorrosion,1.48071385,3.50003845,2.9106924,3.76135333,0.55038297,1.02523645,0.88682598,1.07324875,0.79333356,0.66251903,0.69978005,0.65155434,0.20225825,0.16190785,0.17319315,0.15960314,0.94175939,0.86229032,0.88548495,0.85201453,0.0409084,0.02621415,0.02999587,0.02547316
nocorrosion,0.99463848,1.79108035,1.25638787,1.74271434,0.51911765,0.7479431,0.55304841,0.74371396,0.778751,0.70520182,0.77633206,0.70636897,0.25586394,0.23371225,0.26698562,0.23545457,0.96714288,0.94048724,0.95828761,0.94207358,0.06546636,0.05462142,0.07128132,0.05543886
nocorrosion,0.60594363,0.60784314,0.02760417,0.6200692,0.1372549,0.14451365,0.025,0.14336025,0.95628957,0.9527821,0.98775825,0.95343005,0.75274046,0.75115726,0.75664254,0.7510624,0.9739191,0.97383941,0.9988591,0.97330826,0.56661821,0.56423723,0.57250793,0.56409473
nocorrosion,0.75042892,1.21480969,0.61697304,1.04844291,0.28636642,0.43769319,0.29960172,0.41084198,0.88931412,0.83367452,0.87468124,0.83995737,0.22139393,0.20013517,0.21448598,0.20239725,0.97821671,0.96481247,0.98211805,0.96962452,0.04901527,0.04005409,0.04600423,0.04096465
nocorrosion,1.11781556,2.94085352,2.22728248,3.04322953,0.37238051,0.75950788,0.63163297,0.77714725,0.86164936,0.75475476,0.78466413,0.75090905,0.26328553,0.22399633,0.23304162,0.22299982,0.95861403,0.89099191,0.91753404,0.8872308,0.06931927,0.05017435,0.05430839,0.04972892
nocorrosion,0.87797181,1.29888504,0.91348039,1.07174164,0.30134804,0.38880431,0.3078125,0.34586697,0.89319732,0.87337606,0.89214906,0.88076257,0.71587709,0.71024019,0.71619118,0.70979774,0.93979035,0.9111905,0.93735524,0.92672112,0.51248001,0.50444113,0.51292981,0.50381284
nocorrosion,2.42441789,4.33099577,4.08884804,4.56269127,0.94188113,1.30443676,1.25949755,1.35324875,0.64894382,0.57311378,0.58314816,0.56174686,0.15430805,0.13857582,0.14103635,0.13659625,0.92361088,0.86340008,0.87114328,0.85606035,0.02381098,0.01920326,0.01989125,0.01865854
nocorrosion,0.87731311,1.28656671,1.70796569,1.67252595,0.36202512,0.47312572,0.56770833,0.56916571,0.86373116,0.82749587,0.80729839,0.80400576,0.37354998,0.35208656,0.35004216,0.34646988,0.90449301,0.85987119,0.81427642,0.81783353,0.13953959,0.12396494,0.12252951,0.12004138
nocorrosion,3.81657475,4.92713572,4.45646446,4.80256824,1.23066789,1.46969627,1.37726716,1.4546559,0.58294491,0.5247813,0.54565593,0.52611504,0.15368101,0.14099163,0.14466085,0.14137418,0.7635576,0.69433807,0.7235628,0.70205293,0.02361785,0.01987864,0.02092676,0.01998666
nocorrosion,2.33662684,3.88632065,2.06182598,3.76865821,0.7373315,1.07478662,0.68262868,1.06117647,0.74692696,0.66028752,0.75953592,0.66168822,0.18646501,0.16467143,0.19243585,0.16483042,0.93245527,0.88767717,0.94043947,0.89107676,0.0347692,0.02711668,0.03703155,0.02716907
nocorrosion,0.48886336,1.31664744,1.02049632,1.25662438,0.28350184,0.5079431,0.41608456,0.501807,0.87430329,0.80351468,0.83606782,0.80407442,0.393372,0.36738054,0.37843291,0.36612478,0.9871502,0.96542044,0.97315268,0.96700656,0.15474153,0.13496846,0.14321146,0.13404736
nocorrosion,4.58944547,6.14800461,3.93249081,6.60841215,0.88448223,1.06971165,0.77835478,1.10760477,0.76904521,0.74105096,0.78787725,0.73937098,0.35642411,0.3468042,0.36047522,0.34620842,0.91841786,0.89068916,0.93009339,0.88250313,0.12703814,0.12027315,0.12994238,0.11986027
nocorrosion,2.77179841,5.24355248,4.51591605,5.04824298,0.57559743,0.85499423,0.78736213,0.84130719,0.83292954,0.80148597,0.80743229,0.80229791,0.63321657,0.63227793,0.63366533,0.63207482,0.94486117,0.89598364,0.91017994,0.899858,0.40096323,0.39977538,0.40153176,0.39951858
nocorrosion,1.3683364,2.05041138,1.21329657,2.06439062,0.70709252,0.91933872,0.64280025,0.93064206,0.70439818,0.63607245,0.72787066,0.63137439,0.17268786,0.15406555,0.1796363,0.15309601,0.92395372,0.88614898,0.93264744,0.88535399,0.0298211,0.02373619,0.0322692,0.02343839
nocorrosion,4.23258272,4.62299116,4.33938419,6.67789312,0.81190257,0.8615148,0.84535846,1.07472511,0.784336,0.76822805,0.77032738,0.74685631,0.26754402,0.26248156,0.26383688,0.25911518,0.90782915,0.89940952,0.90557001,0.85470074,0.0715798,0.06889657,0.0696099,0.06714068
nocorrosion,5.35839461,6.89179546,5.15363051,6.32393695,1.65202206,1.90165321,1.6082261,1.80684352,0.46607178,0.42713088,0.47548496,0.44104423,0.11135541,0.10441879,0.11244609,0.10673697,0.78048008,0.71795329,0.78892802,0.74119309,0.01240003,0.01090328,0.01264412,0.01139278
nocorrosion,0.87452512,1.97324106,1.5847886,1.88753556,0.3751685,0.66149942,0.57222733,0.63918493,0.84816244,0.76048632,0.78611534,0.76499842,0.31879475,0.29520376,0.30408366,0.29457637,0.97100956,0.9347589,0.94759683,0.93760276,0.10163009,0.08714526,0.09246687,0.08677524
nocorrosion,1.76539522,2.85614764,1.542019,2.97297962,0.66478248,0.92322953,0.5946538,0.93760861,0.75147709,0.67540123,0.76794156,0.6743696,0.21921467,0.19605508,0.21950894,0.19702509,0.92251611,0.87474383,0.93237932,0.86962471,0.04805507,0.03843759,0.04818417,0.03881889
nocorrosion,4.68858762,5.91463283,5.42556679,5.89088812,1.1459712,1.47101884,1.38730086,1.46222222,0.66468816,0.57075188,0.58780774,0.57407653,0.16453811,0.14335814,0.14606567,0.14380045,0.82884171,0.78409475,0.80183131,0.78496314,0.02707279,0.02055156,0.02133518,0.02067857
nocorrosion,0.3225337,1.87077278,1.51436887,1.25167243,0.23558517,0.61663975,0.52224265,0.50417532,0.89059165,0.78861175,0.81620907,0.80911985,0.36300377,0.32918541,0.33887931,0.33441126,0.96276893,0.78411888,0.82523084,0.85556838,0.13177173,0.10836303,0.11483918,0.11183089
nocorrosion,3.46444547,3.21868512,1.74054841,4.26134564,1.02553615,1.0679431,0.73362439,1.17683968,0.66132459,0.62881766,0.71561476,0.62440748,0.1471697,0.13849695,0.15938632,0.13739309,0.88425537,0.8925944,0.94197052,0.85781203,0.02165892,0.0191814,0.025404,0.01887686
nocorrosion,0.16485907,0.36518262,0.23639706,0.35887735,0.11400123,0.16679739,0.09745711,0.16775087,0.94788536,0.93193417,0.96160426,0.93121013,0.58495554,0.57871848,0.58790958,0.5783407,0.99464396,0.98815675,0.99231979,0.98836124,0.34217299,0.33491508,0.34563767,0.33447797
nocorrosion,0.52015931,0.96479815,0.57509191,0.9749481,0.18161765,0.26900423,0.16032475,0.27020377,0.93089121,0.90671117,0.94401012,0.90665011,0.54715882,0.54185712,0.55249864,0.54186816,0.97726046,0.95793482,0.9748648,0.95749228,0.29938277,0.29360914,0.30525475,0.2936211
nocorrosion,1.78534007,2.95870819,1.70119485,3.12692042,0.5998315,0.86117647,0.58189338,0.87615532,0.78162059,0.71067288,0.78578017,0.70949183,0.20548953,0.18732798,0.20701606,0.184902,0.93933243,0.89951496,0.94223667,0.89380195,0.04222595,0.03509177,0.04285565,0.03418875
nocorrosion,0.8060815,2.27157247,1.78480392,2.08838139,0.30200674,0.58575932,0.47858456,0.54583622,0.88489999,0.81040861,0.8403883,0.82062821,0.26414597,0.24366207,0.25199479,0.24531552,0.98091282,0.94604952,0.95757121,0.95041734,0.06977309,0.05937121,0.06350137,0.0601797
nocorrosion,4.47196691,4.1874356,5.16237745,7.8005075,1.44727328,1.43809304,1.63728554,2.07594002,0.51636888,0.5040563,0.4629123,0.39339318,0.13999593,0.13346561,0.12503269,0.11665921,0.79146294,0.80482247,0.76075665,0.63637645,0.01959886,0.01781307,0.01563317,0.01360937
nocorrosion,0.76020221,2.19750865,1.69209559,2.11598616,0.33685662,0.67637063,0.55511642,0.66322184,0.86589145,0.77822782,0.8114006,0.78056095,0.49278817,0.47155003,0.47986584,0.47182304,0.92976255,0.79759102,0.84398179,0.80509777,0.24284019,0.22235943,0.23027122,0.22261698
nocorrosion,0.24583333,0.34113033,0.21329657,0.4031065,0.14840686,0.18371396,0.12613358,0.20222991,0.93471071,0.92177788,0.94486485,0.91665924,0.64634068,0.63946255,0.64718941,0.63953934,0.98773175,0.98301448,0.98935548,0.97992857,0.41775628,0.40891235,0.41885413,0.40901057
nocorrosion,0.76686581,2.60390619,1.97561275,2.41708574,0.29250919,0.71613995,0.59705882,0.69313341,0.8879207,0.76764218,0.79790177,0.77306405,0.27909348,0.25103697,0.25770813,0.25233414,0.989005,0.96261455,0.97164763,0.9652969,0.07789317,0.06301956,0.06641348,0.06367252
nocorrosion,2.04600184,2.41345636,2.33860294,2.74535948,0.4745864,0.60839677,0.56960784,0.64186082,0.8493423,0.80237717,0.81598667,0.79933733,0.25308224,0.23676255,0.24103205,0.23688638,0.96111185,0.95397286,0.9554543,0.94766025,0.06405062,0.0560565,0.05809645,0.05611516
nocorrosion,3.38157169,4.54025375,2.63756127,4.43690888,0.75467218,0.95778547,0.68489583,0.94945021,0.78060548,0.73589988,0.78229629,0.73558923,0.29099608,0.27294705,0.28514273,0.27357201,0.87377534,0.830755,0.9015298,0.83460679,0.08467872,0.07450009,0.08130637,0.07484165
nocorrosion,5.28484988,6.48036909,4.76090686,6.5432526,1.31649816,1.52390619,1.29463848,1.53656286,0.60320443,0.55853412,0.58979273,0.55516841,0.13845231,0.12763286,0.13386206,0.12765308,0.87986311,0.85250118,0.89152721,0.8510796,0.01916904,0.01629015,0.01791905,0.01629531
nocorrosion,1.13633578,4.14306805,3.6355239,3.85274894,0.35196078,0.88542868,0.79067096,0.86143791,0.87391695,0.77425793,0.79997134,0.77655023,0.55935145,0.55423274,0.56285223,0.55426359,0.96287595,0.86477344,0.88113449,0.8742496,0.31287404,0.30717393,0.31680264,0.30720813
nocorrosion,1.12397365,1.47541715,0.40266544,1.32753556,0.42657782,0.54589773,0.23501838,0.52282968,0.83629382,0.79411723,0.8965254,0.7982871,0.26038811,0.2412673,0.27622554,0.24231128,0.95661476,0.9427177,0.98445169,0.9484591,0.06780197,0.05820991,0.07630055,0.05871476
nocorrosion,2.01729473,2.7467128,0.87222733,2.51255671,0.50700061,0.71497116,0.38867953,0.66622068,0.84048506,0.77084692,0.84165302,0.7849721,0.21729482,0.19472981,0.21440011,0.19878511,0.95841998,0.94340944,0.98204462,0.94826061,0.04721704,0.0379197,0.04596741,0.03951552
nocorrosion,0.40615809,1.32150711,1.04303002,1.171411,0.25435049,0.52965782,0.44327512,0.49945406,0.88542796,0.79531893,0.8245307,0.80228895,0.33406098,0.3168341,0.32171375,0.3178508,0.9919884,0.97396103,0.97943581,0.9769113,0.11159674,0.10038385,0.10349974,0.10102913
nocorrosion,0.76412377,1.64339869,1.24197304,1.49056517,0.16780025,0.29219531,0.24341299,0.27251057,0.9412809,0.91129953,0.92265631,0.91585776,0.68319771,0.67672014,0.67980516,0.67689438,0.98325952,0.96408901,0.97278766,0.96742868,0.46675912,0.45795015,0.46213505,0.458186
nocorrosion,4.10363051,6.67483276,4.5162837,5.9289504,1.15038297,1.59881584,1.28812806,1.48982699,0.62655726,0.53552746,0.58424397,0.54967353,0.17858524,0.15452232,0.16619078,0.15751748,0.76077058,0.61023102,0.73621784,0.65378348,0.03189269,0.02387715,0.02761937,0.02481176
nocorrosion,0.96367953,1.54123799,1.19178922,1.49347174,0.41864277,0.55567859,0.43949142,0.49099577,0.83249319,0.79701882,0.83485062,0.8196705,0.49159038,0.48733369,0.49332328,0.48835346,0.97169939,0.95478914,0.96500463,0.95619033,0.2416611,0.23749413,0.24336786,0.23848911
nocorrosion,6.78534007,8.38809689,5.60494792,8.23277201,1.22979473,1.4173318,1.13074449,1.40078431,0.67449957,0.64895979,0.68103477,0.64897693,0.29492892,0.28938801,0.2942156,0.28944809,0.90790621,0.88605601,0.92392354,0.88816594,0.08698307,0.08374542,0.08656282,0.0837802
nocorrosion,2.251731,3.51984621,1.98212316,3.64638216,0.76747855,1.05233372,0.71257659,1.07312572,0.72906694,0.65511369,0.73965537,0.65071869,0.21844442,0.20003807,0.21929465,0.19889533,0.89817267,0.840889,0.91058365,0.83520264,0.04771797,0.04001523,0.04809014,0.03955935
nocorrosion,1.55047488,2.39990773,1.29526654,2.52170704,0.62743566,0.80928874,0.5251685,0.83986159,0.75463364,0.7076063,0.79577831,0.69805276,0.19987553,0.186081,0.21654991,0.18365311,0.95078522,0.92387632,0.9589211,0.92002118,0.03995023,0.03462614,0.04689386,0.03372846
nocorrosion,0.73979779,1.44993464,1.15266544,1.33058055,0.30897672,0.4845521,0.41764706,0.46611303,0.87717554,0.82546246,0.84466015,0.82824635,0.32674785,0.30861232,0.31762839,0.30997219,0.95501257,0.91182017,0.92998237,0.91907755,0.10676416,0.09524156,0.1008878,0.09608276
nocorrosion,2.17022059,3.91989235,2.79327512,3.81345636,0.79114583,1.16366013,0.91757047,1.15358708,0.71564397,0.62705141,0.68567363,0.6270221,0.21734178,0.20210241,0.21202633,0.20203588,0.91623848,0.84877548,0.89222153,0.8528491,0.04723745,0.04084538,0.04495517,0.0408185
nocorrosion,3.95404412,5.25673203,3.89931066,5.77936178,0.84690564,1.06818916,0.90669424,1.14769704,0.75857734,0.71210139,0.72976832,0.6965892,0.17780034,0.16539502,0.16841405,0.16072828,0.87984322,0.84032716,0.88151368,0.82445434,0.03161296,0.02735551,0.02836329,0.02583358
nocorrosion,1.67556679,2.88653595,2.5140625,2.88119954,0.64747243,0.96069204,0.84647672,0.869604,0.75678522,0.6643067,0.70061441,0.70932461,0.28095902,0.26652118,0.27017322,0.26967827,0.95362927,0.92002669,0.93037296,0.92018339,0.07893797,0.07103354,0.07299357,0.07272637
nocorrosion,3.8966299,4.49894656,2.22153799,4.26099193,1.11213235,1.20916571,0.79834559,1.17304114,0.64961642,0.63025597,0.71041547,0.63440428,0.23050775,0.22461819,0.24467797,0.22601296,0.84998582,0.82682944,0.91437042,0.83598871,0.05313382,0.05045333,0.05986731,0.05108186
nocorrosion,3.2504902,5.40738178,3.45664828,5.42546713,1.07552083,1.46145329,1.0953125,1.47809304,0.62354759,0.54253972,0.62292507,0.53649251,0.13874404,0.12177227,0.13726515,0.1206174,0.91500789,0.85856169,0.90954688,0.85808817,0.01924991,0.01482848,0.01884172,0.01454856
nocorrosion,1.77432598,3.08608997,1.9002451,3.04338331,0.71115196,1.06222222,0.7549326,1.05787005,0.73153699,0.62959811,0.71539654,0.62862194,0.18338987,0.15657034,0.17582445,0.15654238,0.9328655,0.88324942,0.92827729,0.8848936,0.03363185,0.02451427,0.03091424,0.02450552
nocorrosion,0.30632659,0.36124567,0.35278799,0.64944252,0.17032782,0.20019992,0.17840074,0.25011918,0.92712369,0.91435027,0.92468875,0.90474773,0.48105178,0.47679589,0.47683886,0.47422978,0.98363562,0.98075107,0.98118097,0.96536561,0.23141082,0.22733432,0.2273753,0.22489389
nocorrosion,1.51344975,2.76636678,1.65500919,2.81170319,0.31004902,0.47546328,0.31205576,0.47700115,0.91051429,0.88138812,0.91655972,0.88246185,0.46820791,0.45752373,0.4732162,0.45835825,0.90642839,0.82915966,0.89759636,0.82635984,0.21921864,0.20932797,0.22393357,0.21009229
nocorrosion,0.58321078,1.02668205,0.97202819,1.3036832,0.29666054,0.42417532,0.3739277,0.46009996,0.87785992,0.84082491,0.86201161,0.83588857,0.53205887,0.51728643,0.53030096,0.51919699,0.95271127,0.91693417,0.92118462,0.89452282,0.28308664,0.26758525,0.28121911,0.26956551
nocorrosion,1.86963848,2.84304498,2.34940257,2.73296424,0.34947917,0.52618224,0.47627145,0.52532103,0.89671866,0.85094873,0.85832114,0.84722569,0.30103441,0.28627448,0.28972386,0.28437585,0.914947,0.87114122,0.89351423,0.87612918,0.09062172,0.08195308,0.08393991,0.08086962
nocorrosion,2.80827206,3.20529027,1.92899816,4.02851211,0.72509191,0.87664744,0.65568321,0.97943868,0.76608983,0.71557836,0.76417967,0.70077527,0.22629443,0.21126969,0.22680249,0.2072378,0.8867192,0.87090942,0.92232373,0.83777284,0.05120917,0.04463488,0.05143937,0.04294751
nocorrosion,0.8301777,1.31907728,0.78883272,1.17822376,0.3453125,0.45620915,0.2910386,0.39332564,0.86268456,0.83103224,0.88778067,0.85489894,0.43947661,0.43129864,0.45236602,0.43300881,0.93649535,0.89918263,0.9396991,0.909948,0.19313969,0.18601852,0.20463502,0.18749663
nocorrosion,1.15177696,3.55760092,2.62847733,3.19327951,0.57141544,1.02626682,0.79125306,0.98363706,0.76149668,0.66586947,0.73460586,0.66769515,0.27789981,0.25640858,0.28191006,0.25619652,0.96229562,0.88176086,0.91274825,0.89392821,0.07722831,0.06574536,0.07947328,0.06563666
nocorrosion,1.81441483,4.96573626,3.73619792,4.60373702,0.66462929,1.23181853,0.98628983,1.18818916,0.75010027,0.62042081,0.68223389,0.62742571,0.20079193,0.16983366,0.18389371,0.17098779,0.95383842,0.87384219,0.9050034,0.88303787,0.0403174,0.02884347,0.0338169,0.02923682
nocorrosion,0.76061581,1.10672818,0.72008272,0.8653441,0.35700061,0.4676509,0.35801164,0.41717801,0.85482671,0.81686124,0.85150751,0.82865311,0.25747361,0.24455013,0.2574936,0.24671562,0.96645902,0.9510792,0.96815769,0.96175719,0.06629266,0.05980477,0.06630295,0.0608686
nocorrosion,1.25557598,2.2255594,1.23357843,1.63961553,0.61816789,0.89484045,0.64117647,0.71283353,0.74283504,0.65931214,0.73098035,0.71584248,0.18613463,0.16709776,0.18391396,0.18028735,0.96750345,0.9424054,0.96808137,0.95759691,0.0346461,0.02792166,0.03382434,0.03250353
nocorrosion,0.64678309,2.46714341,2.04016544,2.32143022,0.28177083,0.63643214,0.53498775,0.616609,0.88642726,0.79869626,0.82920159,0.80189879,0.38971335,0.36052417,0.3737662,0.36123396,0.98818,0.95499267,0.96278032,0.95765111,0.15187649,0.12997768,0.13970117,0.13048997
nocorrosion,1.44168199,6.48409073,6.26580882,6.52753556,0.61781556,1.34142253,1.30061275,1.34359093,0.75299278,0.63356964,0.64285274,0.63392423,0.28871711,0.2577384,0.25986294,0.25784949,0.89881981,0.54641662,0.56134296,0.54336967,0.08335757,0.06642908,0.06752875,0.06648636
nocorrosion,1.99672181,2.98029988,2.4464614,3.07255671,0.76810662,0.98103806,0.832644,0.98292964,0.71069782,0.65816999,0.70380784,0.66211395,0.1797191,0.16721965,0.1770351,0.16789977,0.93302835,0.8996091,0.91759802,0.89648373,0.03229895,0.02796241,0.03134143,0.02819033
nocorrosion,0.43535539,0.77225682,0.6185049,0.74019223,0.24160539,0.38686659,0.31859681,0.3412995,0.89465308,0.83624198,0.86443165,0.8599525,0.28857225,0.26566581,0.27717151,0.27417068,0.97608787,0.95763766,0.96607795,0.95938315,0.08327395,0.07057832,0.07682404,0.07516956
nocorrosion,0.69543505,1.22758939,0.69427083,1.25324106,0.19295343,0.28530565,0.19721201,0.28505959,0.93721271,0.91569491,0.9334639,0.91615721,0.83176574,0.82766807,0.8307324,0.82794506,0.97067097,0.94840349,0.97072007,0.94732533,0.69183425,0.68503443,0.69011632,0.68549302
nocorrosion,1.70490196,4.19635525,3.97786458,5.01178008,0.60275735,1.03018839,0.98564645,1.14406767,0.77840047,0.68344228,0.69355464,0.66737954,0.20642422,0.18129077,0.18375632,0.17794076,0.94678663,0.86900906,0.87565169,0.84356579,0.04261096,0.03286634,0.03376639,0.03166291
nocorrosion,0.54898897,0.80772011,0.41599265,0.71369473,0.18198529,0.23166474,0.16510417,0.23064975,0.93710061,0.92548853,0.93857171,0.9228026,0.83969579,0.83555118,0.83840601,0.83534012,0.94303823,0.9164856,0.95683761,0.92620738,0.70508902,0.69814577,0.70292464,0.69779312
nocorrosion,0.41046262,0.62788158,0.39154412,0.6173318,0.23825061,0.29176471,0.20039828,0.30529796,0.89478515,0.87844172,0.91383596,0.87079052,0.39075366,0.38638513,0.40657414,0.38086761,0.98272531,0.97340215,0.98355265,0.973874,0.15268842,0.14929347,0.16530253,0.14506014
nocorrosion,1.26740196,2.53239523,1.95886949,2.82080738,0.5708027,0.94900423,0.78745404,0.97954633,0.76694395,0.64684381,0.69760382,0.64335615,0.18412587,0.1497705,0.16360113,0.14945978,0.94778436,0.89570963,0.91945737,0.88382637,0.03390234,0.0224312,0.02676533,0.02233823
nocorrosion,1.58282782,3.42689735,2.67676164,4.21874664,0.71619179,1.22392926,1.02339154,1.39214148,0.71737959,0.56916544,0.62639833,0.53234338,0.15889783,0.12383783,0.13690805,0.11805181,0.94508927,0.88117064,0.90711738,0.85371286,0.02524852,0.01533581,0.01874381,0.01393623
nocorrosion,1.61464461,4.6132103,3.63334865,4.43683199,0.43655025,1.00173779,0.87504596,0.99040369,0.85037174,0.70816819,0.73178417,0.70948739,0.23579897,0.18966504,0.19670981,0.18991449,0.95948099,0.88441973,0.90891405,0.88882617,0.05560115,0.03597283,0.03869475,0.03606751
nocorrosion,2.8875,4.88993464,3.39836091,4.93394848,1.01302083,1.26502115,1.12167586,1.45639369,0.62830738,0.59807773,0.59457084,0.51002839,0.12599582,0.12037421,0.11940136,0.10537473,0.92085931,0.86549564,0.90653934,0.8642996,0.01587495,0.01448995,0.01425669,0.01110383
